y_preds,y_test
0.269299,1
0.3338676,0
0.007745185,0
0.00017002747,1
0.0014174437,0
0.00019208716,0
0.4276999,1
0.004557818,1
0.001414265,0
0.94496465,1
0.006921043,0
0.6547244,0
0.5090283,1
0.021826277,1
0.9796212,0
0.054908518,0
0.18981186,1
0.023022568,0
0.07385143,0
0.028908202,0
0.013051238,1
0.08108082,0
0.36796117,0
0.88887125,1
0.00030515686,0
0.6535271,1
0.027002793,0
0.93342435,1
0.00013939422,0
0.0009855424,0
0.00882296,0
0.03908404,0
0.4986817,1
0.7198488,1
0.05821078,0
0.54225874,1
0.29466212,0
0.72081643,1
0.15339811,0
0.53484577,1
0.2052618,0
0.067832544,1
0.23922269,1
0.30225858,1
0.8592715,0
0.9155309,1
0.0008191098,1
0.00047086884,0
0.10536873,1
0.66475713,1
0.05313009,0
0.0048861406,0
0.0025365984,0
0.85336834,0
0.7079511,1
0.00831557,0
0.29154655,1
0.8263879,1
0.015618908,0
0.5907315,1
0.3080042,1
0.010654667,0
0.011421693,0
0.19159725,0
0.78250957,1
0.11901695,1
0.010065317,1
0.97029954,1
0.03392222,1
0.5609973,1
0.013214892,0
0.024058579,0
0.088217,1
0.0011040716,0
0.9363641,0
0.15797725,0
0.95541614,1
0.16008626,1
0.0065907296,1
0.089100204,0
0.015970245,0
0.21182303,1
0.11565458,0
0.057424635,1
0.22329569,0
0.5741528,1
0.07453742,1
0.00076680526,0
0.06348765,0
0.08893096,1
0.055413377,0
0.009170506,1
0.007623898,0
0.22527768,1
0.0008786756,1
0.14345348,1
0.00011823593,0
0.3047416,0
0.015563245,0
0.00093093544,0
0.7815451,1
0.00022590131,0
0.002978623,0
0.90060985,1
0.0708372,1
0.021290053,1
0.0006081744,0
0.62483346,1
0.74505424,0
0.0027475099,0
0.80898786,1
0.60175145,1
0.03878676,0
0.063009955,1
0.3493785,1
0.0064027538,0
0.0037445188,1
0.0011079077,0
0.14020017,1
0.91358215,1
0.016867151,1
0.05080017,0
0.0048708417,0
0.057218015,0
0.10897752,1
0.0862937,1
0.00022941854,1
0.88548326,1
0.89965636,0
0.0032753353,0
0.00754748,0
0.1493543,1
0.2548688,0
0.0035366893,1
0.0057652625,0
0.59096265,1
0.1860101,1
0.006432883,0
0.010999977,1
0.045525424,0
0.031194042,1
0.5738158,1
0.017773671,1
0.3593438,1
0.08523346,0
0.037204355,1
0.0011216428,1
0.009403595,1
0.00080012786,0
0.9279304,1
0.00050448783,0
0.9505505,1
0.9390013,1
0.8950858,1
0.7369488,1
0.5948744,1
0.4588499,0
0.049749434,0
0.11128224,1
0.0025885627,0
0.3411285,0
0.060605016,1
0.116853125,0
0.0025942295,0
0.1951676,1
0.9306926,1
0.007946056,0
0.7799286,1
0.4803013,1
0.9041227,1
0.15265018,1
0.022308202,0
0.16262333,1
0.23069254,0
9.305272e-05,0
0.010934795,0
0.7251457,1
0.0006506363,1
0.49501002,1
0.037749436,1
0.97650814,1
0.8756239,1
0.022727117,1
0.08866959,1
0.1401928,1
0.48118478,1
0.013515062,1
0.0002858336,0
5.221511e-05,0
0.798497,1
0.22502843,0
0.23001537,0
0.015119507,0
0.000602992,0
0.5051889,1
0.00034898936,0
0.006534075,1
0.19940872,0
0.022736577,0
0.610204,1
0.00544581,0
0.0003211774,0
0.68828225,1
0.00010563989,0
0.050696094,1
0.08579272,1
0.20947087,1
0.15218446,1
0.9100672,1
0.71014494,1
0.16566375,0
0.9689942,1
0.0011180658,0
0.037278738,1
0.5384816,0
0.0021264886,0
0.006594646,0
0.00038673403,0
0.9404602,1
0.19338594,1
0.0048202155,1
0.25054744,0
0.9765406,1
0.01898063,1
0.952811,1
0.001165469,0
0.005048285,0
0.8229212,1
0.0070392727,0
0.89853454,1
0.0012659247,0
0.07926856,1
0.0003134425,0
0.18768997,0
0.5363827,1
0.03068088,1
0.9776062,1
0.4876868,1
0.000102095,0
0.00641973,1
0.33593473,1
0.5028872,1
0.37759337,1
0.0063490514,0
0.28705373,1
0.93599105,1
0.68162227,1
0.0008775899,0
0.024340311,0
0.0034573441,0
0.012259993,0
0.3902288,0
0.26861525,0
0.022624258,0
0.0026848058,1
0.032221552,0
0.000113457674,0
0.0009563909,0
0.45788985,1
0.786912,1
0.19516958,0
0.0012115752,0
