y_preds,y_test
0.22583532,1
0.04086611,0
0.0729412,0
0.024372771,0
0.6285415,1
0.2774307,1
0.024817996,0
0.6563443,1
0.021616155,0
0.07637853,0
0.42745546,1
0.7299931,1
4.6656685e-05,0
0.20399965,0
0.7222555,1
0.90397286,1
0.008450072,0
0.57048666,1
0.36772084,0
0.0095679,0
0.65323085,1
0.14978899,1
0.41005695,0
0.16639337,1
0.012188654,0
0.21321803,1
0.7602827,1
0.1283769,0
0.02223514,0
0.34231108,1
0.014390714,0
0.06516848,0
0.10512623,0
3.08706e-05,0
0.03140814,0
0.007502538,0
0.31081536,1
2.1955857e-05,0
0.18982184,1
0.46020594,1
0.016854368,0
0.03288822,0
0.1037653,0
0.081948355,0
5.1000257e-05,0
0.12427983,1
0.4204671,0
0.10427278,0
0.057025947,0
0.23924212,0
0.013149291,0
0.017659131,1
0.27338102,1
0.059732623,0
0.17388286,0
0.24425112,0
0.07861799,0
0.06753799,0
0.6720801,1
0.6291135,1
0.027886325,1
0.45180494,1
0.027290048,1
0.3943697,1
0.09953225,1
0.4208468,1
0.31753278,0
0.10484939,1
0.080491215,1
0.044196572,0
0.058261603,0
0.270841,0
0.16036138,1
0.3579079,1
0.028146863,1
0.6026579,1
0.010092554,0
0.009709246,0
0.26651266,0
0.035545565,1
0.52345765,1
0.42595667,1
0.016565353,0
0.060271718,1
0.38836703,0
0.12466127,1
0.024836145,0
0.47262436,1
0.1260445,0
0.20022903,1
0.04186505,0
0.0053235707,0
0.032429248,1
0.02486406,1
0.04297244,0
0.17344631,0
0.20929597,1
0.0021457511,0
0.073017664,1
0.010290564,0
0.039255146,1
0.046881687,0
0.11867346,0
0.053065967,0
0.00016966712,0
0.021092102,0
0.26584613,1
0.0018674379,0
0.016775656,0
0.026736282,0
0.25457427,1
0.15275998,0
0.10869421,1
0.00023955596,0
0.18817204,0
0.5388645,1
0.0022376922,0
0.49871454,1
0.0028401143,0
0.4705155,1
0.14926574,0
0.44933558,0
0.025513217,1
0.0032001173,0
0.2870211,0
0.18571544,1
0.0099040475,0
0.019268746,0
0.056286212,0
0.001480948,0
0.6163853,1
0.11532439,1
0.41781437,1
0.0014346486,0
0.0030849,0
0.21035723,1
0.27272618,1
0.08934228,0
0.30687335,1
0.10730049,0
0.23823605,1
0.4133664,0
0.038949955,0
0.033633146,0
0.050331302,0
0.43849155,1
