y_test,y_preds
-0.5010222726918128,-0.24853489
-1.4745314973603545,-1.5445689
0.6204221772940068,1.0418897
1.6082477140900269,1.3161153
-2.8107206292583524,-2.7349577
0.5392964085716284,0.20344806
0.5154358883591641,0.70345676
0.0511101650246097,0.22867939
-1.374794522872254,-1.1164732
-0.4819338565218414,-0.55606633
0.6920037379313996,0.7608333
0.0716302124073291,-0.35539603
1.5271219453676483,1.401499
-0.4203737143736838,-0.7490355
4.86517699363843e-05,-0.05112687
1.1119488936707709,1.1015395
0.7368615159308324,0.93017113
-0.5153385848192915,-0.8303913
0.2386538538945789,0.22343022
0.4481492213600148,0.3675321
0.7206363621863567,0.6130356
0.1527559811297075,-0.27832925
0.3054633104894786,0.15647805
1.037504070607882,0.6432231
0.9592415643109992,0.9581723
-1.0593584456634764,-0.9935289
-0.62986908183912,-0.48942068
-0.9448279486436482,-0.5429005
-0.0810771169524422,-0.27086204
1.1692141421806843,0.9626835
-0.76348799502892,-1.0545018
-1.832439300547318,-1.4728346
0.1288954609172433,-0.42139223
0.2577422700645503,-0.1702196
-1.255014711405683,-1.5480553
0.1670722932571859,0.52042663
0.5440685126141213,0.6188727
1.6225640262175054,1.3707511
-0.0476723886549921,-0.25782195
0.0191370679399078,0.1185056
0.2515385348093094,0.32281718
0.6061058651665283,0.3269189
-0.3244544231195775,-0.27520987
1.5891592979200555,1.2676789
-0.5916922494991772,-0.81664574
1.636880338344984,1.3101194
-0.5057943767343059,-0.51565725
-2.553027010963739,-1.6446301
0.7683574026112853,1.1872754
0.1355764065767332,0.604783
0.2338817498520859,0.31639755
0.3340959347444358,0.08491102
1.0737720613308277,1.3147783
0.4868032641042071,0.31354505
0.1670722932571859,-0.049012635
-0.2051518220572562,-0.2853696
-0.3578591514170274,-0.710286
1.3982751362203414,0.8527963
-1.8257583548878284,-2.0868602
0.2959191024044929,-0.027391914
0.5917895530390497,0.64957666
0.8017621309087352,0.5864693
-0.8971069082187194,-1.0853419
0.3436401428294215,0.42548618
1.5987035060050412,1.2832152
-1.674959867145054,-1.2904952
0.6920037379313996,0.55666435
0.5297522004866427,0.5201331
0.6013337611240355,0.398318
0.0907186285773005,-0.49646142
1.1119488936707709,1.2425878
0.6824595298464139,0.7247192
0.5631569287840926,0.6588074
-0.5439712090742488,-0.6086818
-2.521531124283286,-1.8564178
0.2434259579370716,0.78414124
0.8637994834611422,0.6765655
-1.6320109307626185,-1.8718995
1.3076051594129772,1.0979506
-0.8947208561974731,-0.32373592
0.98548813654471,0.8234743
0.6347384894214854,0.5503397
-0.6537296020515841,-0.7824821
0.0907186285773005,-0.19714849
-1.0703342849612096,-0.45782563
0.0239091719824005,-0.047473345
0.5836769761668119,0.55324656
-0.62986908183912,-0.5850211
-1.1548005265133334,-0.8192149
-1.021181613323534,-0.3418348
1.3982751362203414,1.142571
-2.366914953306517,-2.427944
0.964013668353492,0.98194456
1.2837446392005132,1.4907465
0.3312326723189401,0.19053939
0.4724869519767284,0.23338982
1.2169351826056132,0.9488289
1.7046442157483823,1.4376216
1.0165068128209134,0.9489541
0.1193512528322576,0.10275987
-0.5201106888617842,-0.37616038
-0.2910496948221276,-0.556261
-2.4461318804118988,-1.8790829
-0.6585017060940769,-0.60862976
-2.300105496711617,-2.2528784
-0.0906213250374279,-0.33638766
0.1527559811297075,0.038434785
0.835166859206185,0.5856273
-0.181291301844792,-0.43119428
1.3744146160078772,0.58770806
-1.1500284224708406,-0.67130923
1.121493101755756,0.8664401
0.997418396650942,1.1841668
0.6633711136764425,0.4369938
-0.3339986312045632,-0.30802506
-0.815981139496341,-0.39006987
1.7967458237684943,0.49151754
0.0239091719824005,0.10856527
-2.090132918841932,-2.112858
-0.1669749897173134,-0.62216294
-0.5458800506912458,-0.7314561
1.7514108353648123,1.0566502
-0.3005939029071133,-0.39469808
1.6989176908973909,0.91279536
-0.7253111626889771,-0.45552984
0.1785253429591688,0.19797987
0.8972042117585922,1.0904138
-0.5964643535416699,-1.0976521
-0.8064369314113555,-0.45672125
-0.4533012322668844,-0.48392573
1.641652442387477,1.7409754
0.3961332872968428,0.77318513
-0.2929585364391248,-0.07577518
-0.62986908183912,-0.06033132
-0.7587158909864268,-1.3731918
1.350554095795413,1.4006355
-0.1307069989943677,-0.29016054
0.4247659115517999,0.83614975
0.2238603313628508,0.22069904
1.0165068128209134,0.69189566
0.4390822236792785,0.23349206
1.7051214261526315,1.1744351
0.2243375417671002,0.5482204
0.6824595298464139,0.6744818
-0.9448279486436482,-0.86180025
