y_preds,y_test
0.41477293,0
0.99673414,1
0.9999995,1
0.9942352,1
0.9954743,1
0.4471926,1
0.99817646,1
0.9539682,1
0.8285868,1
0.9888114,1
0.9995227,0
3.2721855e-05,1
0.99990475,1
6.044239e-05,0
0.99999976,1
0.023504686,0
0.94994843,1
0.99999857,1
0.9661085,1
0.24443363,0
0.9286307,0
0.9853323,0
0.8880317,1
0.56077045,1
0.9905928,1
0.65658814,0
0.99999976,1
0.94222844,1
1.0,1
0.99999726,1
0.9999999,1
0.9995073,1
0.9999932,1
0.9999417,1
0.99989796,1
0.99819154,1
0.9827277,0
0.9992536,1
7.486926e-07,0
0.99999416,1
0.9831154,1
0.977755,1
0.9999738,1
0.99999547,1
0.8902237,1
0.11171323,1
0.9999553,1
0.6316671,0
0.9997912,1
0.99986017,1
0.9999193,1
0.9995227,1
0.99822193,1
0.9726327,1
0.9999999,1
0.99998724,1
0.46166742,0
0.86550987,0
0.9994615,1
0.9999995,1
0.0047798655,0
0.016096719,0
0.0034100376,0
1.6738786e-06,1
0.981107,1
0.9888892,1
0.00074277504,1
0.9999957,1
0.9618801,0
0.061275687,1
0.99861944,1
0.9341988,1
0.7935984,1
0.9955676,1
0.85614955,1
0.99967074,1
0.08308506,1
0.9995977,1
0.99999607,1
0.99999416,1
0.009822299,0
0.019304503,0
0.10932209,0
0.9999424,1
0.99995565,1
0.99999213,1
0.9976665,1
7.046146e-07,0
0.9980654,1
0.91782814,1
0.9994492,1
0.89602554,1
0.9964026,1
0.785101,0
0.9999975,1
0.94068843,1
0.019991573,0
0.9999995,1
0.99999034,1
0.9957683,1
0.99827933,1
0.9905117,1
0.9999471,1
0.99814534,1
0.9996877,1
0.9999943,1
0.91260237,1
1.0,1
0.8276745,1
0.012360188,1
0.6745328,1
0.99904555,1
0.2463375,1
0.99710745,1
0.9999987,1
0.99987185,1
0.6205578,1
5.6610654e-05,0
0.001529289,0
0.8781707,1
0.9999995,1
0.0026167512,1
0.9999814,1
0.84726506,0
0.9986829,1
0.9951821,0
1.0,1
0.9989543,0
0.9572543,0
0.9999627,1
0.24933305,1
0.93739,1
0.9999999,1
0.9999999,1
0.9972228,1
0.99654514,1
0.008677478,1
0.9992792,0
0.54495966,0
0.9999056,1
0.952778,1
0.9431426,0
0.017921397,0
0.9997991,1
0.910296,1
0.9999939,0
0.9882359,1
0.9820258,1
0.9999727,1
0.9617183,1
0.99713314,1
0.00020790886,1
0.22978584,0
0.9965186,1
0.99988616,1
0.970811,1
0.94757557,1
0.009246518,1
0.23175275,1
0.99999416,1
0.9216552,0
0.99991083,1
1.0,1
0.9937115,1
0.9663609,1
0.89778024,1
0.84210366,1
0.9760716,0
0.9759948,1
0.9999999,1
0.94757664,1
0.995611,1
0.8614996,1
0.9995473,1
0.0035900204,0
0.9768181,0
0.9984736,1
0.9997625,1
0.99767596,1
1.0,1
0.9999999,1
0.9426707,0
1.0,1
0.9997893,0
0.07938407,1
3.044694e-07,0
0.99999857,1
0.982189,1
0.19233085,1
0.99995077,1
0.9901051,1
0.8399721,1
0.99962854,1
0.99727064,1
