y_preds,y_test
-0.11235057,-0.38768894490326394
0.64030325,-0.7784241996191202
0.41157025,-0.6204673945212209
-1.2907381,-0.17985104345865952
-1.127639,-0.6537214587523577
-0.26118204,0.2607653076039019
-0.18176244,0.04461389010151345
0.6331337,-0.15491049528530695
-0.6086786,0.011359825870376712
0.28512824,-1.2107270346238974
-0.63238066,-2.565830152042718
0.42580372,0.1277490506793549
0.66830206,0.967414172515557
-0.4842053,-0.9862621010637246
-0.17021252,0.4769167251062903
0.41944218,-0.32118081644099045
-0.4906354,-1.0693972616415663
-0.13525957,-0.5872133302900842
0.5877154,1.8569603906984637
1.0132537,0.8842790119377151
-0.484016,1.2251331703068664
-0.373115,0.169316630968276
0.24807404,0.011359825870376712
-0.25196427,0.7678897871287366
-0.19362177,-0.9197539726014512
-0.63614076,-0.9862621010637246
-0.25150192,-0.2297321398053646
-0.7709288,-0.7784241996191202
-0.58691555,-1.7012244820331637
0.74744743,0.5683654017419165
0.117350176,-0.7368566193301993
0.5392246,0.4769167251062903
-0.7860889,0.003046309812592344
0.6362207,-0.8199917799080412
-0.7922343,-0.5207052018278107
-0.555137,-0.7617971675035519
0.045564905,-0.4292565251921848
0.21981467,0.07786795433264981
0.5311951,0.5933059499152689
0.95559293,0.3023328878928226
0.6870926,0.06955443827486582
-0.3494928,0.3688410163550961
0.07812178,-0.8199917799080412
0.09246494,-0.1881645595164437
0.7564431,1.0089817528044778
-0.03945473,-0.5788998142323
0.35713345,-0.46251058942332157
0.5419224,0.7845168192443049
-1.4513876,-1.850867771073279
0.49626154,0.7595762710709525
0.20073448,0.17763014702606003
-0.041270465,-1.8093001907843582
-1.0208488,0.501857273279643
-0.04657738,-0.6121538784634367
0.21178778,0.27739233971947025
-0.4682691,0.04461389010151345
-0.4560445,-0.1964780755742279
0.30988294,1.4163440396359024
0.48608,1.6491224892538592
0.19765635,1.4246575556936865
0.2037056,0.9258465922266358
0.29637897,0.37715453241288044
-0.17007148,-0.9862621010637246
-0.23465492,0.16100311491049166
-0.97713304,-1.2024135185661131
-0.44150275,-0.005267206245191655
0.05206044,0.26907882366168584
0.089141086,1.674063037427212
-0.24712533,-0.22141862374758042
0.39177686,1.075489881266751
-0.10358824,-1.2689216470283864
0.5270212,-1.194100002508329
0.044568762,0.8427114316487944
0.28377038,0.7845168192443049
-0.8298437,-0.37106191278769557
0.22485022,-1.5432676769352645
0.61317235,0.5933059499152689
0.3268879,0.8676519798221467
-0.2676554,0.7845168192443049
-0.052346274,0.2607653076039019
0.26107705,-0.2297321398053646
-0.90724987,0.052927406159297447
-1.9722254,-0.2962402682676379
-0.7799287,-0.32949433249877463
0.6085127,0.21919772731498113
0.15685795,-0.4292565251921848
-0.7366014,-1.5931487732819696
0.30962878,0.04461389010151345
0.24777587,0.25245179154611785
0.6201089,1.3082683308847078
0.3895355,0.8427114316487944
-0.28146023,0.510170789337427
0.031715438,-0.8532458441391778
0.13628621,1.158625041844593
-0.3848434,-0.3627483967299114
-0.9329218,-1.327116259432876
-1.3803971,-2.715473441082833
-0.6084406,0.18594366308384438
0.39929545,-1.568208225108617
0.6603897,0.8011438513598732
0.4985838,0.42703562875958556
0.47276324,1.0671763652089672
0.616521,-0.9031269404858828
-1.2240456,-1.2689216470283864
0.4621867,0.6764411104931107
0.058473438,1.4994792002137443
-1.0899906,-0.7119160711568467
-0.7016451,-2.1501543491535093
0.75297856,1.0588628491511827
-0.42265373,0.8593384637643627
0.29725856,-0.5456457500011632
-1.266417,0.510170789337427
0.6917024,1.7821387461784062
0.6125327,0.6016194659730532
0.48024035,0.9258465922266358
0.0029976666,-0.2380456558631488
-0.48807752,0.21088421125719675
-0.5213928,0.5933059499152689
0.5151072,1.7571981980050535
-0.24511011,-0.32118081644099045
-0.23273094,1.017295268862262
-0.22253324,-1.8841218353044158
-0.68896955,-0.7285431032724151
-0.5091302,-0.4458835573077532
-0.4570977,-1.144218906161624
-0.6958136,-2.5990842162738548
-0.51624155,-0.32949433249877463
0.17538558,-1.667970417802027
0.5624029,0.8427114316487944
0.8325681,0.29401937183503857
0.46616018,-0.7867377156769044
0.36845446,1.0505493330933988
0.6629293,1.0588628491511827
0.5369089,1.674063037427212
-0.45601767,-1.568208225108617
-0.28265756,0.4353491448173695
-0.41309386,0.5267978214529954
0.08575787,-0.5705862981745158
-0.8671063,-1.6513433856864588
-0.11700904,-0.5705862981745158
0.3586263,1.5077927162715283
0.27967775,1.1752520739601613
-0.04546988,1.1835655900179454
0.430767,1.9234685191607372
-0.39136583,0.6099329820308372
-0.16807893,-0.32949433249877463
0.5006394,1.5909278768493698
-0.9048919,-2.316424670309193
0.37113947,0.33558695212395934
-0.05396019,0.9258465922266358
0.76648253,0.1277490506793549
0.07773341,0.7512627550131682
-0.4852563,-1.7012244820331637
0.24718069,0.3439004681817437
0.58052564,0.9258465922266358
0.35266143,0.8177708834754416
-0.7275204,-0.2380456558631488
-0.2685013,0.18594366308384438
0.59314984,1.4994792002137443
0.43895787,0.2607653076039019
-0.15881158,0.6681275944353267
-0.5488683,-0.8199917799080412
0.5564733,0.4436626608751539
-0.14015767,0.6847546265508947
-0.54070425,-1.1608459382771923
0.6427569,-0.6038403624056525
1.3673487,1.5493602965604492
-0.66650844,-1.2522946149128182
0.3689177,0.003046309812592344
0.5835747,0.09449498644821819
-1.6396115,-1.3021757112595231
-1.9449741,-2.1085867688645883
0.70156866,-0.4541970733655374
0.21322162,0.2607653076039019
-0.734736,-0.9446945207748036
-0.5567262,-1.7760461265532215
-0.6998949,-0.7784241996191202
0.5450584,0.6099329820308372
-0.56916636,1.017295268862262
0.29415905,0.7096951747242474
-0.06557033,1.3332088790580607
-0.4735543,-0.4292565251921848
0.39771348,1.8403333585828956
-0.37953752,0.7429492389553841
0.047613636,1.2500737184802189
-2.0429316,0.48523024116407465
0.16491841,0.5351113375107798
-0.14480361,0.07786795433264981
-0.3625539,0.3688410163550961
-0.2262764,-0.42094300913440064
0.16408075,1.2583872345380032
0.06289965,0.9840412046311253
0.24842812,0.2607653076039019
0.38671315,0.3023328878928226
-0.39700824,0.8676519798221467
-0.35018116,-0.07177533470746512
0.21464427,1.4828521680981759
-0.79077387,-0.7451701353879835
-0.7525181,-0.1299699471119546
0.22820528,0.2607653076039019
-0.08593532,0.08618147039043418
-1.60554,-0.7285431032724151
0.33508235,0.9507871403999886
0.5508744,-1.1774729703927607
-0.7025983,0.5933059499152689
0.7001978,0.7013816586664631
-0.29639634,1.5909278768493698
-0.58470833,-0.7368566193301993
-0.053933322,0.36052750029731206
-0.3329836,0.4769167251062903
-0.95256513,0.42703562875958556
-0.40391588,-1.426878452126286
0.33142918,0.1277490506793549
0.594943,0.8427114316487944
-0.04557845,0.7595762710709525
0.54108685,1.1752520739601613
1.0252086,0.6764411104931107
-0.51209694,-0.9031269404858828
-0.31425446,-0.013580722302976024
0.60507876,1.0006682367466937
-0.5212956,-0.14659697922752296
0.75855887,0.5933059499152689
-0.89747363,-0.9696350689481562
0.25927675,-0.5622727821167316
-0.9730956,-0.3378078485565588
-0.88017887,-0.07177533470746512
0.48008466,0.42703562875958556
0.19475381,1.5077927162715283
0.95505387,1.8652739067562476
-0.17877355,0.42703562875958556
1.057311,1.3332088790580607
0.84255975,0.7762033031865209
0.22771423,-0.005267206245191655
-0.24765833,-1.568208225108617
0.81391245,0.5184843053952114
0.111927286,-0.8033647477924728
0.39941937,0.4104085966440172
0.8565183,1.49116568415596
-0.37382472,-0.346121364614343
-0.045671158,-0.7036025550990626
-0.19100034,-0.22141862374758042
-0.53460515,-1.2522946149128182
-1.0103589,-1.518327128761912
